# x[m] y[m]
428.1596 939.7061
428.1783 939.7253
428.1969 939.7445
428.2156 939.7636
428.2343 939.7828
428.2529 939.8020
428.2716 939.8212
428.2903 939.8404
428.3089 939.8595
428.3276 939.8787
428.3462 939.8979
428.3649 939.9170
428.3836 939.9362
428.4022 939.9553
428.4209 939.9745
428.4395 939.9936
428.4582 940.0128
428.4769 940.0319
428.4955 940.0511
428.5142 940.0702
428.5328 940.0894
428.5515 940.1085
428.5702 940.1276
428.5888 940.1468
428.6075 940.1659
428.6261 940.1850
428.6448 940.2041
428.6635 940.2233
428.6821 940.2424
428.7008 940.2615
428.7194 940.2806
428.7381 940.2997
428.7567 940.3188
428.7754 940.3379
428.7940 940.3570
428.8127 940.3761
428.8314 940.3952
428.8500 940.4143
428.8687 940.4334
428.8873 940.4525
428.9060 940.4716
428.9246 940.4906
428.9433 940.5097
428.9619 940.5288
428.9806 940.5479
428.9992 940.5669
429.0179 940.5860
429.0365 940.6051
429.0552 940.6241
429.0739 940.6432
429.0925 940.6623
429.1112 940.6813
429.1298 940.7004
429.1485 940.7194
429.1671 940.7385
429.1858 940.7575
429.2044 940.7765
429.2231 940.7956
429.2417 940.8146
429.2604 940.8336
429.2790 940.8527
429.2977 940.8717
429.3163 940.8907
429.3350 940.9097
429.3536 940.9288
429.3722 940.9478
429.3909 940.9668
429.4095 940.9858
429.4282 941.0048
429.4468 941.0238
429.4655 941.0428
429.4841 941.0618
429.5028 941.0808
429.5214 941.0998
429.5401 941.1188
429.5587 941.1378
429.5774 941.1568
429.5960 941.1758
429.6146 941.1948
429.6333 941.2137
429.6519 941.2327
429.6706 941.2517
429.6892 941.2706
429.7079 941.2896
429.7265 941.3086
429.7452 941.3275
429.7638 941.3465
429.7824 941.3655
429.8011 941.3844
429.8197 941.4034
429.8384 941.4223
429.8570 941.4413
429.8756 941.4602
429.8943 941.4791
429.9129 941.4981
429.9316 941.5170
429.9502 941.5360
429.9688 941.5549
429.9875 941.5738
430.0061 941.5927
430.0248 941.6117
430.0434 941.6306
430.0620 941.6495
430.0807 941.6684
430.0993 941.6873
430.1180 941.7062
430.1366 941.7251
430.1552 941.7440
430.1739 941.7629
430.1925 941.7818
430.2111 941.8007
430.2298 941.8196
430.2484 941.8385
430.2671 941.8574
430.2857 941.8763
430.3043 941.8952
430.3230 941.9140
430.3416 941.9329
430.3602 941.9518
430.3789 941.9707
430.3975 941.9895
430.4161 942.0084
430.4348 942.0272
430.4534 942.0461
430.4720 942.0650
430.4907 942.0838
430.5093 942.1027
430.5279 942.1215
430.5466 942.1404
430.5652 942.1592
430.5838 942.1780
430.6025 942.1969
430.6211 942.2157
430.6397 942.2346
430.6584 942.2534
430.6770 942.2722
430.6956 942.2910
430.7142 942.3099
430.7329 942.3287
430.7515 942.3475
430.7701 942.3663
430.7888 942.3851
430.8074 942.4039
430.8260 942.4227
430.8446 942.4415
430.8633 942.4603
430.8819 942.4791
430.9005 942.4979
430.9192 942.5167
430.9378 942.5355
430.9564 942.5543
430.9750 942.5731
430.9937 942.5919
431.0123 942.6106
431.0309 942.6294
431.0495 942.6482
431.0682 942.6670
431.0868 942.6857
431.1054 942.7045
431.1240 942.7233
431.1427 942.7420
431.1613 942.7608
431.1799 942.7795
431.1985 942.7983
431.2172 942.8170
431.2358 942.8358
431.2544 942.8545
431.2730 942.8733
431.2917 942.8920
431.3103 942.9107
431.3289 942.9295
431.3475 942.9482
431.3661 942.9669
431.3848 942.9856
431.4034 943.0044
431.4220 943.0231
431.4406 943.0418
431.4592 943.0605
431.4779 943.0792
431.4965 943.0979
431.5151 943.1166
431.5337 943.1353
431.5523 943.1540
431.5710 943.1727
431.5896 943.1914
431.6082 943.2101
431.6268 943.2288
431.6454 943.2475
431.6641 943.2662
431.6827 943.2849
431.7013 943.3035
431.7199 943.3222
431.7385 943.3409
431.7571 943.3596
431.7758 943.3782
431.7944 943.3969
431.8130 943.4156
431.8316 943.4342
431.8502 943.4529
431.8688 943.4715
431.8874 943.4902
431.9061 943.5088
431.9247 943.5275
431.9433 943.5461
431.9619 943.5648
431.9805 943.5834
431.9991 943.6020
432.0177 943.6207
432.0364 943.6393
432.0550 943.6579
432.0736 943.6766
432.0922 943.6952
432.1108 943.7138
432.1294 943.7324
432.1480 943.7510
432.1666 943.7696
432.1852 943.7882
432.2039 943.8068
432.2225 943.8255
432.2411 943.8441
432.2597 943.8626
432.2783 943.8812
432.2969 943.8998
432.3155 943.9184
432.3341 943.9370
432.3527 943.9556
432.3713 943.9742
432.3899 943.9928
432.4086 944.0113
432.4272 944.0299
432.4458 944.0485
432.4644 944.0670
432.4830 944.0856
432.5016 944.1042
432.5202 944.1227
432.5388 944.1413
432.5574 944.1598
432.5760 944.1784
432.5946 944.1969
432.6132 944.2155
432.6318 944.2340
432.6504 944.2526
432.6690 944.2711
432.6876 944.2897
432.7062 944.3082
432.7248 944.3267
432.7434 944.3452
432.7621 944.3638
432.7807 944.3823
432.7993 944.4008
432.8179 944.4193
432.8365 944.4378
432.8551 944.4564
432.8737 944.4749
432.8923 944.4934
432.9109 944.5119
432.9295 944.5304
432.9481 944.5489
432.9667 944.5674
432.9853 944.5859
433.0039 944.6043
433.0225 944.6228
433.0411 944.6413
433.0597 944.6598
433.0783 944.6783
433.0969 944.6968
433.1155 944.7152
433.1341 944.7337
433.1527 944.7522
433.1713 944.7706
433.1899 944.7891
433.2085 944.8076
433.2271 944.8260
433.2456 944.8445
433.2642 944.8629
433.2828 944.8814
433.3014 944.8998
433.3200 944.9183
433.3386 944.9367
433.3572 944.9551
433.3758 944.9736
433.3944 944.9920
433.4130 945.0104
433.4316 945.0289
433.4502 945.0473
433.4688 945.0657
433.4874 945.0841
433.5060 945.1026
433.5246 945.1210
433.5432 945.1394
433.5618 945.1578
433.5803 945.1762
433.5989 945.1946
433.6175 945.2130
433.6361 945.2314
433.6547 945.2498
433.6733 945.2682
433.6919 945.2866
433.7105 945.3050
433.7291 945.3233
433.7477 945.3417
433.7663 945.3601
433.7848 945.3785
433.8034 945.3969
433.8220 945.4152
433.8406 945.4336
433.8592 945.4520
433.8778 945.4703
433.8964 945.4887
433.9150 945.5070
433.9336 945.5254
433.9521 945.5438
433.9707 945.5621
433.9893 945.5805
434.0079 945.5988
434.0265 945.6171
434.0451 945.6355
434.0637 945.6538
434.0822 945.6721
434.1008 945.6905
434.1194 945.7088
434.1380 945.7271
434.1566 945.7455
434.1752 945.7638
434.1938 945.7821
434.2123 945.8004
434.2309 945.8187
434.2495 945.8370
434.2681 945.8553
434.2867 945.8736
434.3053 945.8919
434.3238 945.9102
434.3424 945.9285
434.3610 945.9468
434.3796 945.9651
434.3982 945.9834
434.4168 946.0017
434.4353 946.0200
434.4539 946.0383
434.4725 946.0565
434.4911 946.0748
434.5097 946.0931
434.5282 946.1113
434.5468 946.1296
434.5654 946.1479
434.5840 946.1661
434.6026 946.1844
434.6211 946.2027
434.6397 946.2209
434.6583 946.2392
434.6769 946.2574
434.6954 946.2756
434.7140 946.2939
434.7326 946.3121
434.7512 946.3304
434.7698 946.3486
434.7883 946.3668
434.8069 946.3851
434.8255 946.4033
434.8441 946.4215
434.8626 946.4397
434.8812 946.4579
434.8998 946.4762
434.9184 946.4944
434.9369 946.5126
434.9555 946.5308
434.9741 946.5490
434.9927 946.5672
435.0112 946.5854
435.0298 946.6036
435.0484 946.6218
435.0669 946.6400
435.0855 946.6582
435.1041 946.6764
435.1227 946.6945
435.1412 946.7127
435.1598 946.7309
435.1784 946.7491
435.1970 946.7672
435.2155 946.7854
435.2341 946.8036
435.2527 946.8217
435.2712 946.8399
435.2898 946.8581
435.3084 946.8762
435.3269 946.8944
435.3455 946.9125
435.3641 946.9307
435.3827 946.9488
435.4012 946.9670
435.4198 946.9851
435.4384 947.0032
435.4569 947.0214
435.4755 947.0395
435.4941 947.0576
435.5126 947.0758
435.5312 947.0939
435.5498 947.1120
435.5683 947.1301
435.5869 947.1482
435.6055 947.1663
435.6240 947.1845
435.6426 947.2026
435.6612 947.2207
435.6797 947.2388
435.6983 947.2569
435.7169 947.2750
435.7354 947.2931
435.7540 947.3112
435.7725 947.3292
435.7911 947.3473
435.8097 947.3654
435.8282 947.3835
435.8468 947.4016
435.8654 947.4196
435.8839 947.4377
435.9025 947.4558
435.9210 947.4739
435.9396 947.4919
435.9582 947.5100
435.9767 947.5280
435.9953 947.5461
436.0139 947.5642
436.0324 947.5822
436.0510 947.6003
436.0695 947.6183
436.0881 947.6363
436.1067 947.6544
436.1252 947.6724
436.1438 947.6905
436.1623 947.7085
436.1809 947.7265
436.1994 947.7445
436.2180 947.7626
436.2366 947.7806
436.2551 947.7986
436.2737 947.8166
436.2922 947.8346
436.3108 947.8527
436.3293 947.8707
436.3479 947.8887
436.3665 947.9067
436.3850 947.9247
436.4036 947.9427
436.4221 947.9607
436.4407 947.9787
436.4592 947.9966
436.4778 948.0146
436.4963 948.0326
436.5149 948.0506
436.5335 948.0686
436.5520 948.0866
436.5706 948.1045
436.5891 948.1225
436.6077 948.1405
436.6262 948.1584
436.6448 948.1764
436.6633 948.1944
436.6819 948.2123
436.7004 948.2303
436.7190 948.2482
436.7375 948.2662
436.7561 948.2841
436.7746 948.3021
436.7932 948.3200
436.8117 948.3379
436.8303 948.3559
436.8488 948.3738
436.8674 948.3917
436.8859 948.4097
436.9045 948.4276
436.9230 948.4455
436.9416 948.4634
436.9601 948.4813
436.9787 948.4993
436.9972 948.5172
437.0158 948.5351
437.0343 948.5530
437.0529 948.5709
437.0714 948.5888
437.0900 948.6067
437.1085 948.6246
437.1271 948.6425
437.1456 948.6604
437.1641 948.6783
437.1827 948.6961
437.2012 948.7140
437.2198 948.7319
437.2383 948.7498
437.2569 948.7677
437.2754 948.7855
437.2940 948.8034
437.3125 948.8213
437.3310 948.8391
437.3496 948.8570
437.3681 948.8748
437.3867 948.8927
437.4052 948.9106
437.4238 948.9284
437.4423 948.9462
437.4608 948.9641
437.4794 948.9819
437.4979 948.9998
437.5165 949.0176
437.5350 949.0354
437.5536 949.0533
437.5721 949.0711
437.5906 949.0889
437.6092 949.1068
437.6277 949.1246
437.6463 949.1424
437.6648 949.1602
437.6833 949.1780
437.7019 949.1958
437.7204 949.2136
437.7389 949.2314
437.7575 949.2492
437.7760 949.2670
437.7946 949.2848
437.8131 949.3026
437.8316 949.3204
437.8502 949.3382
437.8687 949.3560
437.8872 949.3738
437.9058 949.3916
437.9243 949.4093
437.9429 949.4271
437.9614 949.4449
437.9799 949.4627
437.9985 949.4804
438.0170 949.4982
438.0355 949.5159
438.0541 949.5337
438.0726 949.5515
438.0911 949.5692
438.1097 949.5870
438.1282 949.6047
438.1467 949.6225
438.1653 949.6402
438.1838 949.6579
438.2023 949.6757
438.2209 949.6934
438.2394 949.7111
438.2579 949.7289
438.2765 949.7466
438.2950 949.7643
438.3135 949.7820
438.3321 949.7998
438.3506 949.8175
438.3691 949.8352
438.3876 949.8529
438.4062 949.8706
438.4247 949.8883
438.4432 949.9060
438.4618 949.9237
438.4803 949.9414
438.4988 949.9591
438.5173 949.9768
438.5359 949.9945
438.5544 950.0122
438.5729 950.0299
438.5915 950.0475
438.6100 950.0652
438.6285 950.0829
438.6470 950.1006
438.6656 950.1182
438.6841 950.1359
438.7026 950.1536
438.7211 950.1712
438.7397 950.1889
438.7582 950.2066
438.7767 950.2242
438.7952 950.2419
438.8138 950.2595
438.8323 950.2772
438.8508 950.2948
438.8693 950.3124
438.8879 950.3301
438.9064 950.3477
438.9249 950.3653
438.9434 950.3830
438.9620 950.4006
438.9805 950.4182
438.9990 950.4358
439.0175 950.4535
439.0360 950.4711
439.0546 950.4887
439.0731 950.5063
439.0916 950.5239
439.1101 950.5415
439.1287 950.5591
439.1472 950.5767
439.1657 950.5943
439.1842 950.6119
439.2027 950.6295
439.2213 950.6471
439.2398 950.6647
439.2583 950.6823
439.2768 950.6999
439.2953 950.7174
439.3138 950.7350
439.3324 950.7526
439.3509 950.7702
439.3694 950.7877
439.3879 950.8053
439.4064 950.8229
439.4250 950.8404
439.4435 950.8580
439.4620 950.8755
439.4805 950.8931
439.4990 950.9106
439.5175 950.9282
439.5360 950.9457
439.5546 950.9633
439.5731 950.9808
439.5916 950.9983
439.6101 951.0159
439.6286 951.0334
439.6471 951.0509
439.6656 951.0685
439.6842 951.0860
439.7027 951.1035
439.7212 951.1210
439.7397 951.1385
439.7582 951.1561
439.7767 951.1736
439.7952 951.1911
439.8138 951.2086
439.8323 951.2261
439.8508 951.2436
439.8693 951.2611
439.8878 951.2786
439.9063 951.2961
439.9248 951.3135
439.9433 951.3310
439.9618 951.3485
439.9803 951.3660
439.9989 951.3835
440.0174 951.4009
440.0359 951.4184
440.0544 951.4359
440.0729 951.4534
440.0914 951.4708
440.1099 951.4883
440.1284 951.5057
440.1469 951.5232
440.1654 951.5406
440.1839 951.5581
440.2024 951.5755
440.2210 951.5930
440.2395 951.6104
440.2580 951.6279
440.2765 951.6453
440.2950 951.6627
440.3135 951.6802
440.3320 951.6976
440.3505 951.7150
440.3690 951.7325
440.3875 951.7499
440.4060 951.7673
440.4245 951.7847
440.4430 951.8021
440.4615 951.8195
440.4800 951.8370
440.4985 951.8544
440.5170 951.8718
440.5355 951.8892
440.5540 951.9066
440.5725 951.9240
440.5910 951.9413
440.6095 951.9587
440.6280 951.9761
440.6465 951.9935
440.6650 952.0109
440.6835 952.0283
440.7020 952.0456
440.7205 952.0630
440.7390 952.0804
440.7575 952.0978
440.7760 952.1151
440.7945 952.1325
440.8130 952.1498
440.8315 952.1672
440.8500 952.1846
440.8685 952.2019
440.8870 952.2193
440.9055 952.2366
440.9240 952.2539
440.9425 952.2713
440.9610 952.2886
440.9795 952.3060
440.9980 952.3233
441.0165 952.3406
441.0350 952.3580
441.0535 952.3753
441.0720 952.3926
441.0905 952.4099
441.1090 952.4272
441.1275 952.4446
441.1460 952.4619
441.1645 952.4792
441.1830 952.4965
441.2015 952.5138
441.2200 952.5311
441.2385 952.5484
441.2570 952.5657
441.2754 952.5830
441.2939 952.6003
441.3124 952.6175
441.3309 952.6348
441.3494 952.6521
441.3679 952.6694
441.3864 952.6867
441.4049 952.7039
441.4234 952.7212
441.4419 952.7385
441.4604 952.7558
441.4789 952.7730
441.4973 952.7903
441.5158 952.8075
441.5343 952.8248
441.5528 952.8420
441.5713 952.8593
441.5898 952.8765
441.6083 952.8938
441.6268 952.9110
441.6453 952.9283
441.6638 952.9455
441.6822 952.9627
441.7007 952.9800
441.7192 952.9972
441.7377 953.0144
441.7562 953.0317
441.7747 953.0489
441.7932 953.0661
441.8117 953.0833
441.8301 953.1005
441.8486 953.1177
441.8671 953.1349
441.8856 953.1521
441.9041 953.1694
441.9226 953.1865
441.9411 953.2037
441.9595 953.2209
441.9780 953.2381
441.9965 953.2553
442.0150 953.2725
442.0335 953.2897
442.0520 953.3069
442.0704 953.3241
442.0889 953.3412
442.1074 953.3584
442.1259 953.3756
442.1444 953.3927
442.1629 953.4099
442.1813 953.4271
442.1998 953.4442
442.2183 953.4614
442.2368 953.4785
442.2553 953.4957
442.2737 953.5128
442.2922 953.5300
442.3107 953.5471
442.3292 953.5643
442.3477 953.5814
442.3661 953.5985
442.3846 953.6157
442.4031 953.6328
442.4216 953.6499
442.4401 953.6671
442.4585 953.6842
442.4770 953.7013
442.4955 953.7184
442.5140 953.7355
442.5324 953.7526
442.5509 953.7698
442.5694 953.7869
442.5879 953.8040
442.6064 953.8211
442.6248 953.8382
442.6433 953.8553
442.6618 953.8723
442.6803 953.8894
442.6987 953.9065
442.7172 953.9236
442.7357 953.9407
442.7542 953.9578
442.7726 953.9749
442.7911 953.9919
442.8096 954.0090
442.8281 954.0261
442.8465 954.0431
442.8650 954.0602
442.8835 954.0773
442.9019 954.0943
442.9204 954.1114
442.9389 954.1284
442.9574 954.1455
442.9758 954.1625
442.9943 954.1796
443.0128 954.1966
443.0312 954.2136
443.0497 954.2307
443.0682 954.2477
443.0867 954.2648
443.1051 954.2818
443.1236 954.2988
443.1421 954.3158
443.1605 954.3329
443.1790 954.3499
443.1975 954.3669
443.2159 954.3839
443.2344 954.4009
443.2529 954.4179
443.2714 954.4349
443.2898 954.4519
443.3083 954.4689
443.3268 954.4859
443.3452 954.5029
443.3637 954.5199
443.3822 954.5369
443.4006 954.5539
443.4191 954.5709
443.4376 954.5878
443.4560 954.6048
443.4745 954.6218
443.4930 954.6388
443.5114 954.6557
443.5299 954.6727
443.5483 954.6897
443.5668 954.7066
443.5853 954.7236
443.6037 954.7406
443.6222 954.7575
443.6407 954.7745
443.6591 954.7914
443.6776 954.8084
443.6961 954.8253
443.7145 954.8422
443.7330 954.8592
443.7514 954.8761
443.7699 954.8930
443.7884 954.9100
443.8068 954.9269
443.8253 954.9438
443.8438 954.9608
443.8622 954.9777
443.8807 954.9946
443.8991 955.0115
443.9176 955.0284
443.9361 955.0453
443.9545 955.0622
443.9730 955.0791
443.9914 955.0960
444.0099 955.1129
444.0283 955.1298
444.0468 955.1467
444.0653 955.1636
444.0837 955.1805
444.1022 955.1974
444.1206 955.2143
444.1391 955.2311
444.1576 955.2480
444.1760 955.2649
444.1945 955.2818
444.2129 955.2986
444.2314 955.3155
444.2498 955.3324
444.2683 955.3492
444.2867 955.3661
444.3052 955.3829
444.3237 955.3998
444.3421 955.4167
444.3606 955.4335
444.3790 955.4503
444.3975 955.4672
444.4159 955.4840
444.4344 955.5009
444.4528 955.5177
444.4713 955.5345
444.4897 955.5514
444.5082 955.5682
444.5266 955.5850
444.5451 955.6018
444.5636 955.6186
444.5820 955.6355
444.6005 955.6523
444.6189 955.6691
444.6374 955.6859
444.6558 955.7027
444.6743 955.7195
444.6927 955.7363
444.7112 955.7531
444.7296 955.7699
444.7481 955.7867
444.7665 955.8035
444.7850 955.8203
444.8034 955.8370
444.8219 955.8538
444.8403 955.8706
444.8588 955.8874
444.8772 955.9042
444.8956 955.9209
444.9141 955.9377
444.9325 955.9545
444.9510 955.9712
444.9694 955.9880
444.9879 956.0047
445.0063 956.0215
445.0248 956.0382
445.0432 956.0550
445.0617 956.0717
445.0801 956.0885
445.0986 956.1052
445.1170 956.1220
445.1354 956.1387
445.1539 956.1554
445.1723 956.1722
445.1908 956.1889
445.2092 956.2056
445.2277 956.2223
445.2461 956.2391
445.2646 956.2558
445.2830 956.2725
445.3014 956.2892
445.3199 956.3059
445.3383 956.3226
445.3568 956.3393
445.3752 956.3560
445.3937 956.3727
445.4121 956.3894
445.4305 956.4061
445.4490 956.4228
445.4674 956.4395
445.4859 956.4562
445.5043 956.4729
445.5227 956.4895
445.5412 956.5062
445.5596 956.5229
445.5781 956.5396
445.5965 956.5562
445.6149 956.5729
445.6334 956.5896
445.6518 956.6062
445.6702 956.6229
445.6887 956.6395
445.7071 956.6562
445.7256 956.6728
445.7440 956.6895
445.7624 956.7061
445.7809 956.7228
445.7993 956.7394
445.8177 956.7561
445.8362 956.7727
445.8546 956.7893
445.8731 956.8060
445.8915 956.8226
445.9099 956.8392
445.9284 956.8558
445.9468 956.8724
445.9652 956.8891
445.9837 956.9057
446.0021 956.9223
446.0205 956.9389
446.0390 956.9555
446.0574 956.9721
446.0758 956.9887
446.0943 957.0053
446.1127 957.0219
446.1311 957.0385
446.1496 957.0551
446.1680 957.0717
446.1864 957.0883
446.2049 957.1048
446.2233 957.1214
446.2417 957.1380
446.2602 957.1546
446.2786 957.1711
446.2970 957.1877
446.3154 957.2043
446.3339 957.2208
446.3523 957.2374
446.3707 957.2540
446.3892 957.2705
446.4076 957.2871
446.4260 957.3036
446.4444 957.3202
446.4629 957.3367
446.4813 957.3532
446.4997 957.3698
446.5182 957.3863
446.5366 957.4029
446.5550 957.4194
446.5734 957.4359
446.5919 957.4524
446.6103 957.4690
446.6287 957.4855
446.6471 957.5020
446.6656 957.5185
446.6840 957.5350
446.7024 957.5515
446.7208 957.5680
446.7393 957.5845
446.7577 957.6011
446.7761 957.6176
446.7945 957.6340
446.8130 957.6505
446.8314 957.6670
446.8498 957.6835
446.8682 957.7000
446.8867 957.7165
446.9051 957.7330
446.9235 957.7494
446.9419 957.7659
446.9604 957.7824
446.9788 957.7989
446.9972 957.8153
447.0156 957.8318
447.0340 957.8483
447.0525 957.8647
447.0709 957.8812
447.0893 957.8976
447.1077 957.9141
447.1261 957.9305
447.1446 957.9470
447.1630 957.9634
447.1814 957.9799
447.1998 957.9963
447.2182 958.0127
447.2367 958.0292
447.2551 958.0456
447.2735 958.0620
447.2919 958.0785
447.3103 958.0949
447.3288 958.1113
447.3472 958.1277
447.3656 958.1441
447.3840 958.1605
447.4024 958.1769
447.4208 958.1934
447.4393 958.2098
447.4577 958.2262
447.4761 958.2426
447.4945 958.2590
447.5129 958.2753
447.5313 958.2917
447.5497 958.3081
447.5682 958.3245
447.5866 958.3409
447.6050 958.3573
447.6234 958.3736
447.6418 958.3900
447.6602 958.4064
447.6786 958.4228
447.6971 958.4391
447.7155 958.4555
447.7339 958.4719
447.7523 958.4882
447.7707 958.5046
447.7891 958.5209
447.8075 958.5373
447.8259 958.5536
447.8444 958.5700
447.8628 958.5863
447.8812 958.6027
447.8996 958.6190
447.9180 958.6353
447.9364 958.6517
447.9548 958.6680
447.9732 958.6843
447.9916 958.7006
448.0100 958.7170
448.0285 958.7333
448.0469 958.7496
448.0653 958.7659
448.0837 958.7822
448.1021 958.7985
448.1205 958.8148
448.1389 958.8311
448.1573 958.8474
448.1757 958.8637
448.1941 958.8800
448.2125 958.8963
448.2309 958.9126
448.2493 958.9289
448.2678 958.9452
448.2862 958.9615
448.3046 958.9777
448.3230 958.9940
448.3414 959.0103
448.3598 959.0266
448.3782 959.0428
448.3966 959.0591
448.4150 959.0754
448.4334 959.0916
448.4518 959.1079
448.4702 959.1241
448.4886 959.1404
448.5070 959.1566
448.5254 959.1729
448.5438 959.1891
448.5622 959.2054
448.5806 959.2216
448.5990 959.2378
448.6174 959.2541
448.6358 959.2703
448.6542 959.2865
448.6726 959.3028
448.6910 959.3190
448.7094 959.3352
448.7278 959.3514
448.7462 959.3676
448.7646 959.3839
448.7830 959.4001
448.8014 959.4163
448.8198 959.4325
448.8382 959.4487
448.8566 959.4649
448.8750 959.4811
448.8934 959.4973
448.9118 959.5135
448.9302 959.5296
448.9486 959.5458
448.9670 959.5620
448.9854 959.5782
449.0038 959.5944
449.0222 959.6106
449.0406 959.6267
449.0590 959.6429
449.0774 959.6591
449.0958 959.6752
449.1142 959.6914
449.1326 959.7076
449.1510 959.7237
449.1694 959.7399
449.1878 959.7560
449.2062 959.7722
449.2246 959.7883
449.2430 959.8045
449.2613 959.8206
449.2797 959.8367
449.2981 959.8529
449.3165 959.8690
449.3349 959.8851
449.3533 959.9013
449.3717 959.9174
449.3901 959.9335
449.4085 959.9496
449.4269 959.9657
449.4453 959.9819
449.4637 959.9980
449.4821 960.0141
449.5004 960.0302
449.5188 960.0463
449.5372 960.0624
449.5556 960.0785
449.5740 960.0946
449.5924 960.1107
449.6108 960.1268
449.6292 960.1429
449.6476 960.1589
449.6660 960.1750
449.6843 960.1911
449.7027 960.2072
449.7211 960.2233
449.7395 960.2393
449.7579 960.2554
449.7763 960.2715
449.7947 960.2875
449.8131 960.3036
449.8314 960.3197
449.8498 960.3357
449.8682 960.3518
449.8866 960.3678
449.9050 960.3839
449.9234 960.3999
449.9418 960.4160
449.9602 960.4320
449.9785 960.4480
449.9969 960.4641
450.0153 960.4801
450.0337 960.4961
450.0521 960.5122
450.0705 960.5282
450.0888 960.5442
450.1072 960.5602
450.1256 960.5762
450.1440 960.5923
450.1624 960.6083
450.1808 960.6243
450.1991 960.6403
450.2175 960.6563
450.2359 960.6723
450.2543 960.6883
450.2727 960.7043
450.2910 960.7203
450.3094 960.7363
450.3278 960.7522
450.3462 960.7682
450.3646 960.7842
450.3830 960.8002
450.4013 960.8162
450.4197 960.8321
450.4381 960.8481
450.4565 960.8641
450.4749 960.8801
450.4932 960.8960
450.5116 960.9120
450.5300 960.9279
450.5484 960.9439
450.5667 960.9598
450.5851 960.9758
450.6035 960.9917
450.6219 961.0077
450.6403 961.0236
450.6586 961.0396
450.6770 961.0555
450.6954 961.0714
450.7138 961.0874
450.7321 961.1033
450.7505 961.1192
450.7689 961.1352
450.7873 961.1511
450.8056 961.1670
450.8240 961.1829
450.8424 961.1988
450.8608 961.2147
450.8791 961.2306
450.8975 961.2465
450.9159 961.2625
450.9343 961.2784
450.9526 961.2942
450.9710 961.3101
450.9894 961.3260
451.0077 961.3419
451.0261 961.3578
451.0445 961.3737
451.0629 961.3896
451.0812 961.4055
451.0996 961.4213
451.1180 961.4372
451.1364 961.4531
451.1547 961.4689
451.1731 961.4848
451.1915 961.5007
451.2098 961.5165
451.2282 961.5324
451.2466 961.5483
451.2649 961.5641
451.2833 961.5800
451.3017 961.5958
451.3200 961.6116
451.3384 961.6275
451.3568 961.6433
451.3752 961.6592
451.3935 961.6750
451.4119 961.6908
451.4303 961.7067
451.4486 961.7225
451.4670 961.7383
451.4854 961.7541
451.5037 961.7699
451.5221 961.7858
451.5405 961.8016
451.5588 961.8174
451.5772 961.8332
451.5956 961.8490
451.6139 961.8648
451.6323 961.8806
451.6507 961.8964
451.6690 961.9122
451.6874 961.9280
451.7057 961.9438
451.7241 961.9596
451.7425 961.9753
451.7608 961.9911
451.7792 962.0069
451.7976 962.0227
451.8159 962.0385
451.8343 962.0542
451.8526 962.0700
451.8710 962.0858
451.8894 962.1015
451.9077 962.1173
451.9261 962.1330
451.9445 962.1488
451.9628 962.1645
451.9812 962.1803
451.9995 962.1960
452.0179 962.2118
452.0363 962.2275
452.0546 962.2433
452.0730 962.2590
452.0913 962.2747
452.1097 962.2905
452.1281 962.3062
452.1464 962.3219
452.1648 962.3376
452.1831 962.3534
452.2015 962.3691
452.2199 962.3848
452.2382 962.4005
452.2566 962.4162
452.2749 962.4319
452.2933 962.4476
452.3116 962.4633
452.3300 962.4790
452.3483 962.4947
452.3667 962.5104
452.3851 962.5261
452.4034 962.5418
452.4218 962.5575
452.4401 962.5732
452.4585 962.5888
452.4768 962.6045
452.4952 962.6202
452.5135 962.6359
452.5319 962.6515
452.5503 962.6672
452.5686 962.6829
452.5870 962.6985
452.6053 962.7142
452.6237 962.7299
452.6420 962.7455
452.6604 962.7612
452.6787 962.7768
452.6971 962.7925
452.7154 962.8081
452.7338 962.8237
452.7521 962.8394
452.7705 962.8550
452.7888 962.8707
452.8072 962.8863
452.8255 962.9019
452.8439 962.9175
452.8622 962.9332
452.8806 962.9488
452.8989 962.9644
452.9173 962.9800
452.9356 962.9956
452.9540 963.0112
452.9723 963.0268
452.9907 963.0424
453.0090 963.0580
453.0274 963.0736
453.0457 963.0892
453.0641 963.1048
453.0824 963.1204
453.1008 963.1360
453.1191 963.1516
453.1375 963.1672
453.1558 963.1828
453.1742 963.1983
453.1925 963.2139
453.2109 963.2295
453.2292 963.2451
453.2475 963.2606
453.2659 963.2762
453.2842 963.2918
453.3026 963.3073
453.3209 963.3229
453.3393 963.3384
453.3576 963.3540
453.3760 963.3695
453.3943 963.3851
453.4126 963.4006
453.4310 963.4162
453.4493 963.4317
453.4677 963.4472
453.4860 963.4628
453.5044 963.4783
453.5227 963.4938
453.5410 963.5093
453.5594 963.5249
453.5777 963.5404
453.5961 963.5559
453.6144 963.5714
453.6327 963.5869
453.6511 963.6024
453.6694 963.6179
453.6878 963.6334
453.7061 963.6489
453.7244 963.6644
453.7428 963.6799
453.7611 963.6954
453.7795 963.7109
453.7978 963.7264
453.8161 963.7419
453.8345 963.7574
453.8528 963.7729
453.8712 963.7883
453.8895 963.8038
453.9078 963.8193
453.9262 963.8348
453.9445 963.8502
453.9628 963.8657
453.9812 963.8811
453.9995 963.8966
454.0179 963.9121
